Frame,Marker ID,2D Coordinates,Distance,Yaw,Pitch,Roll
472,1,"(719.0,94.0),(738.0,92.0),(739.0,112.0),(719.0,114.0)",0.05234239317734284,14.526687565628185,19.64374121090476,-6.009006
472,3,"(353.0,151.0),(376.0,149.0),(379.0,173.0),(355.0,175.0)",0.043314809625278256,-6.786872812589225,15.376251248826188,-4.9697404
473,3,"(351.0,159.0),(375.0,157.0),(377.0,182.0),(353.0,183.0)",0.04152274018025701,-6.8898374561881885,14.764125278889232,-4.7636414
473,1,"(720.0,102.0),(739.0,100.0),(740.0,120.0),(720.0,122.0)",0.05234239317734284,14.582601477949762,19.077091319807725,-6.009006
474,3,"(349.0,157.0),(374.0,155.0),(376.0,179.0),(353.0,182.0)",0.03987261158122441,-6.948654367955713,14.912841993072583,-4.5739207
474,1,"(721.0,100.0),(740.0,98.0),(741.0,118.0),(721.0,120.0)",0.05234239317734284,14.638487013643221,19.21912247066031,-6.009006
475,3,"(346.0,153.0),(370.0,151.0),(372.0,176.0),(348.0,178.0)",0.04152274018025701,-7.183773697372692,15.191131201843193,-4.7636414
475,1,"(723.0,95.0),(743.0,94.0),(743.0,114.0),(722.0,115.0)",0.04993761703057446,14.750172616812081,19.53779490310134,-2.862405
476,3,"(340.0,149.0),(365.0,146.0),(368.0,171.0),(343.0,174.0)",0.03971507211257128,-7.4773303066608,15.524110996754258,-6.842773
477,3,"(336.0,146.0),(361.0,144.0),(364.0,170.0),(338.0,172.0)",0.03987261158122441,-7.726543995617815,15.671759063804918,-4.5739207
477,1,"(727.0,88.0),(748.0,86.0),(748.0,107.0),(727.0,109.0)",0.04740454835487624,15.014965728060899,20.03101268089773,-5.4403315
478,1,"(728.0,86.0),(750.0,84.0),(750.0,105.0),(728.0,107.0)",0.04526787487372538,15.098448972253975,20.171368875743788,-5.1944284
478,3,"(331.0,145.0),(357.0,143.0),(360.0,169.0),(333.0,171.0)",0.03834825045908507,-7.990096898563502,15.745503246866805,-4.398705
479,1,"(728.0,86.0),(750.0,84.0),(750.0,105.0),(728.0,107.0)",0.04526787487372538,15.098448972253975,20.171368875743788,-5.1944284
479,3,"(331.0,145.0),(357.0,143.0),(360.0,169.0),(333.0,171.0)",0.03834825045908507,-7.990096898563502,15.745503246866805,-4.398705
480,3,"(323.0,145.0),(349.0,142.0),(352.0,170.0),(325.0,171.0)",0.038208036333081424,-8.457789480478509,15.745503246866805,-6.5819445
480,1,"(729.0,85.0),(750.0,82.0),(751.0,104.0),(730.0,106.0)",0.047140452091149046,15.154068050312599,20.258963509153006,-8.130102
481,3,"(314.0,142.0),(340.0,140.0),(343.0,169.0),(316.0,171.0)",0.03834825045908507,-8.982586967474813,15.856019183940505,-4.398705
481,1,"(730.0,81.0),(751.0,79.0),(752.0,102.0),(730.0,103.0)",0.04740454835487624,15.195763181142322,20.468787294257844,-5.4403315
482,3,"(308.0,141.0),(335.0,139.0),(338.0,168.0),(310.0,169.0)",0.036935842811319466,-9.30255577738461,15.948023424516036,-4.236395
482,1,"(729.0,80.0),(751.0,77.0),(751.0,101.0),(730.0,102.0)",0.0450377340321343,15.16796825583221,20.556045219583467,-7.765166
483,3,"(294.0,141.0),(322.0,138.0),(325.0,168.0),(298.0,170.0)",0.035511041524824705,-10.056490097356239,15.948023424516036,-6.1155033
483,1,"(728.0,77.0),(751.0,74.0),(752.0,96.0),(729.0,99.0)",0.04311306299790745,15.154068050312599,20.79983705069604,-7.4314075
484,3,"(286.0,140.0),(315.0,138.0),(318.0,167.0),(289.0,170.0)",0.034401045584758,-10.504299640878378,15.984801520234576,-3.9451861
484,1,"(727.0,75.0),(750.0,73.0),(751.0,96.0),(728.0,99.0)",0.043314809625278256,15.098448972253975,20.85197612698692,-4.9697404
485,3,"(275.0,141.0),(304.0,139.0),(307.0,169.0),(278.0,171.0)",0.034401045584758,-11.13766666864477,15.892830980337362,-3.9451861
485,1,"(725.0,75.0),(748.0,73.0),(749.0,96.0),(725.0,99.0)",0.043314809625278256,14.97319959891034,20.85197612698692,-4.9697404
486,1,"(720.0,77.0),(745.0,74.0),(745.0,98.0),(721.0,100.0)",0.03971507211257128,14.750172616812081,20.74766190332939,-6.842773
486,3,"(260.0,144.0),(290.0,141.0),(294.0,172.0),(264.0,174.0)",0.033167905435839924,-11.939782750588435,15.690200113374,-5.7105927
487,3,"(251.0,147.0),(282.0,144.0),(285.0,176.0),(255.0,177.0)",0.03210806488169993,-12.438725049548507,15.450207488385606,-5.5275397
487,1,"(717.0,78.0),(741.0,76.0),(742.0,100.0),(718.0,102.0)",0.04152274018025701,14.568625656864615,20.62577989321405,-4.7636414
488,3,"(236.0,150.0),(266.0,148.0),(270.0,180.0),(240.0,182.0)",0.033259504804563744,-13.303708873243242,15.154068050312599,-3.8140748
488,1,"(712.0,81.0),(736.0,78.0),(736.0,103.0),(712.0,105.0)",0.041344911435248544,14.260711583026564,20.433856301933442,-7.125016
489,3,"(229.0,151.0),(260.0,149.0),(263.0,181.0),(232.0,183.0)",0.03219113881630418,-13.698717007084458,15.079902798152448,-3.6913857
489,1,"(709.0,81.0),(734.0,79.0),(734.0,103.0),(709.0,106.0)",0.03987261158122441,14.120470940532584,20.398909433878195,-4.5739207
490,3,"(222.0,152.0),(253.0,150.0),(256.0,182.0),(225.0,184.0)",0.03219113881630418,-14.092402018443623,15.005685775730855,-3.6913857
490,1,"(707.0,81.0),(731.0,79.0),(732.0,104.0),(708.0,107.0)",0.04152274018025701,14.008153861394936,20.36394670528653,-4.7636414
491,3,"(207.0,153.0),(238.0,151.0),(242.0,184.0),(210.0,186.0)",0.03219113881630418,-14.917486090220807,14.894263599880826,-3.6913857
491,1,"(702.0,82.0),(727.0,79.0),(728.0,104.0),(703.0,107.0)",0.03971507211257128,13.755039445994907,20.346459398054485,-6.842773
492,3,"(199.0,154.0),(231.0,152.0),(235.0,185.0),(203.0,187.0)",0.031189143193270274,-15.32074957872052,14.81991800743262,-3.5763342
492,1,"(700.0,81.0),(725.0,79.0),(726.0,105.0),(700.0,107.0)",0.03987261158122441,13.628275995024438,20.346459398054485,-4.5739207
493,1,"(697.0,81.0),(722.0,78.0),(723.0,105.0),(697.0,107.0)",0.03971507211257128,13.459046467554453,20.36394670528653,-6.842773
493,3,"(187.0,154.0),(218.0,152.0),(223.0,187.0),(190.0,188.0)",0.03219113881630418,-16.0123762205496,14.764125278889232,-3.6913857
493,37,"(620.0,147.0),(598.0,149.0),(596.0,112.0),(618.0,109.0)",0.04526787487372538,7.594643368591445,17.76993303986368,174.80557
494,3,"(178.0,155.0),(211.0,153.0),(215.0,187.0),(182.0,189.0)",0.0302475300362021,-16.45252932630504,14.708303899682749,-3.468229
494,1,"(695.0,81.0),(722.0,79.0),(722.0,105.0),(695.0,107.0)",0.036935842811319466,13.388463313233432,20.346459398054485,-4.236395
495,3,"(165.0,156.0),(198.0,153.0),(203.0,188.0),(169.0,190.0)",0.030178583249150254,-17.149898919575314,14.65245395379081,-5.1944284
495,1,"(692.0,81.0),(719.0,78.0),(719.0,105.0),(693.0,107.0)",0.0368105094408866,13.23303483690984,20.36394670528653,-6.3401914
496,3,"(147.0,155.0),(181.0,153.0),(185.0,189.0),(151.0,191.0)",0.02936101070942597,-18.112058054827706,14.63383097156616,-3.3664606
496,1,"(690.0,78.0),(716.0,75.0),(717.0,102.0),(691.0,105.0)",0.038208036333081424,13.105718312496023,20.556045219583467,-6.5819445
497,10,"(200.0,206.0),(212.0,204.0),(216.0,238.0),(204.0,242.0)",0.08219949111345624,-15.81919394750014,10.811720861406572,-9.462321
497,3,"(133.0,154.0),(168.0,152.0),(173.0,188.0),(137.0,191.0)",0.028524896662211464,-18.823494805121918,14.689690420972484,-3.2704878
497,1,"(688.0,75.0),(715.0,73.0),(716.0,101.0),(689.0,104.0)",0.036935842811319466,13.020767305624679,20.67803901465189,-4.236395
498,3,"(114.0,155.0),(151.0,153.0),(155.0,190.0),(120.0,193.0)",0.0269876279252108,-19.767168676791652,14.577943067916015,-3.0940578
498,1,"(685.0,74.0),(713.0,71.0),(714.0,100.0),(686.0,103.0)",0.035511041524824705,12.879052907291625,20.765057623986323,-6.1155033
499,10,"(172.0,210.0),(186.0,207.0),(189.0,244.0),(176.0,247.0)",0.0698430274334984,-17.313235656624336,10.46582856760774,-12.094756
499,3,"(101.0,155.0),(137.0,153.0),(143.0,192.0),(106.0,194.0)",0.02773501079590035,-20.464421788939166,14.522026794706324,-3.17983
499,1,"(683.0,73.0),(712.0,71.0),(712.0,101.0),(684.0,103.0)",0.034401045584758,12.779757262577217,20.765057623986323,-3.9451861
500,10,"(160.0,212.0),(174.0,208.0),(179.0,245.0),(164.0,249.0)",0.06868028203968207,-17.93665914300543,10.350358199000322,-15.945395
500,3,"(88.0,156.0),(125.0,154.0),(131.0,193.0),(94.0,196.0)",0.0269876279252108,-21.103471600640322,14.42877019352179,-3.0940578
500,1,"(680.0,74.0),(710.0,70.0),(710.0,100.0),(681.0,102.0)",0.03304093047608136,12.637770942167315,20.79983705069604,-7.594643
501,10,"(152.0,214.0),(168.0,210.0),(172.0,247.0),(158.0,251.0)",0.0606339077244833,-18.300557092419414,10.196265527416069,-14.0362425
501,3,"(79.0,157.0),(116.0,154.0),(123.0,194.0),(84.0,196.0)",0.026938623337530845,-21.569506626234823,14.391445642443308,-4.635463
501,1,"(679.0,73.0),(708.0,70.0),(709.0,100.0),(679.0,102.0)",0.03429971598557089,12.552503232826671,20.817220753109922,-5.906141
502,10,"(141.0,215.0),(157.0,212.0),(162.0,248.0),(146.0,253.0)",0.06142951379002881,-18.89030541214383,10.08059798754232,-10.619655
502,3,"(66.0,158.0),(104.0,155.0),(111.0,196.0),(72.0,198.0)",0.026234162194381027,-22.19904104572585,14.279397197488644,-4.513988
502,1,"(676.0,73.0),(706.0,71.0),(706.0,101.0),(677.0,103.0)",0.033259504804563744,12.410264886200812,20.765057623986323,-3.8140748
503,10,"(126.0,219.0),(143.0,216.0),(148.0,253.0),(132.0,258.0)",0.057928445517619026,-19.64815261243827,9.733100291054635,-10.007979
503,3,"(50.0,161.0),(89.0,159.0),(95.0,200.0),(56.0,202.0)",0.025607377125246043,-23.000211207338985,13.998789131367065,-2.9356732
503,1,"(672.0,74.0),(702.0,72.0),(702.0,103.0),(672.0,105.0)",0.033259504804563744,12.168103458341697,20.66062330014318,-3.8140748
504,1,"(668.0,75.0),(699.0,73.0),(699.0,104.0),(669.0,106.0)",0.03219113881630418,11.982622432415706,20.59092052807438,-3.6913857
504,10,"(116.0,221.0),(133.0,218.0),(138.0,256.0),(121.0,261.0)",0.057928445517619026,-20.188895690361278,9.53973145547248,-10.007979
504,3,"(38.0,163.0),(78.0,161.0),(84.0,202.0),(44.0,204.0)",0.02496880851528723,-23.579263903595212,13.848849926751154,-2.862405
505,10,"(105.0,223.0),(123.0,219.0),(129.0,257.0),(111.0,263.0)",0.05423261472870711,-20.71285845653704,9.423604489278985,-12.528808
505,3,"(27.0,164.0),(67.0,162.0),(73.0,203.0),(34.0,206.0)",0.02496880851528723,-24.115974260634385,13.755039445994907,-2.862405
505,1,"(664.0,76.0),(695.0,73.0),(696.0,104.0),(665.0,107.0)",0.03210806488169993,11.768288932020644,20.556045219583467,-5.5275397
506,1,"(660.0,76.0),(691.0,73.0),(692.0,104.0),(661.0,106.0)",0.03210806488169993,11.53929786012519,20.57348486581674,-5.5275397
506,10,"(95.0,223.0),(114.0,220.0),(119.0,259.0),(101.0,264.0)",0.051987524691664684,-21.220257728609784,9.346143023867745,-8.972626
506,3,"(16.0,164.0),(55.0,161.0),(62.0,204.0),(22.0,206.0)",0.025565499059423617,-24.685186931720967,13.755039445994907,-4.398705
507,10,"(83.0,222.0),(102.0,220.0),(107.0,258.0),(88.0,263.0)",0.05234239317734284,-21.85284194965824,9.4042423703285,-6.009006
507,1,"(655.0,74.0),(686.0,72.0),(686.0,104.0),(656.0,106.0)",0.03219113881630418,11.238180045075618,20.62577989321405,-3.6913857
508,10,"(68.0,220.0),(88.0,217.0),(93.0,256.0),(74.0,261.0)",0.0494468158228528,-22.581713690154032,9.578422919460744,-8.530765
508,1,"(648.0,72.0),(679.0,69.0),(680.0,101.0),(649.0,103.0)",0.03210806488169993,10.850104629797377,20.817220753109922,-5.5275397
509,10,"(62.0,220.0),(83.0,216.0),(88.0,255.0),(68.0,260.0)",0.046778028223954736,-22.860997584911885,9.636443574953486,-10.784298
509,1,"(646.0,71.0),(677.0,69.0),(678.0,100.0),(647.0,103.0)",0.03219113881630418,10.734923883650753,20.85197612698692,-3.6913857
510,10,"(59.0,219.0),(79.0,215.0),(85.0,255.0),(66.0,260.0)",0.04902903365144488,-23.012852792397247,9.675112937957303,-11.309932
510,1,"(644.0,71.0),(676.0,68.0),(676.0,100.0),(645.0,102.0)",0.03111357087166637,10.634068628557877,20.886715447548653,-5.3558245
511,10,"(48.0,215.0),(68.0,212.0),(74.0,253.0),(53.0,257.0)",0.0494468158228528,-23.59179595142761,9.906941162063958,-8.530765
511,1,"(639.0,67.0),(670.0,64.0),(671.0,97.0),(640.0,99.0)",0.03210806488169993,10.33110484433969,21.12943999633169,-5.5275397
512,10,"(45.0,215.0),(66.0,212.0),(72.0,252.0),(51.0,257.0)",0.047140452091149046,-23.704476604026937,9.926245506651705,-8.130102
512,1,"(637.0,67.0),(668.0,64.0),(669.0,97.0),(639.0,99.0)",0.03210806488169993,10.229986120032137,21.12943999633169,-5.5275397
513,10,"(34.0,216.0),(56.0,213.0),(62.0,253.0),(40.0,258.0)",0.0450377340321343,-24.22774531795417,9.84901451111703,-7.765166
513,1,"(631.0,67.0),(662.0,65.0),(663.0,97.0),(631.0,99.0)",0.03219113881630418,9.853842510467699,21.112128742602536,-3.6913857
514,1,"(626.0,68.0),(657.0,65.0),(658.0,98.0),(627.0,100.0)",0.03210806488169993,9.578422919460744,21.060170748602925,-5.5275397
514,10,"(27.0,216.0),(49.0,213.0),(55.0,253.0),(34.0,258.0)",0.0450377340321343,-24.561881828416094,9.84901451111703,-7.765166
515,10,"(25.0,216.0),(47.0,213.0),(53.0,252.0),(31.0,257.0)",0.0450377340321343,-24.672867370112485,9.887634545289155,-7.765166
515,1,"(624.0,68.0),(656.0,65.0),(657.0,97.0),(625.0,100.0)",0.03111357087166637,9.491354776867444,21.077494116986735,-5.3558245
516,10,"(16.0,216.0),(38.0,212.0),(45.0,252.0),(22.0,257.0)",0.0447213598470619,-25.10260077600174,9.906941162063958,-10.304846
516,1,"(618.0,70.0),(650.0,66.0),(651.0,98.0),(620.0,101.0)",0.03100868357643641,9.157186742999805,20.990836945603967,-7.125016
517,10,"(9.0,214.0),(32.0,211.0),(38.0,251.0),(16.0,256.0)",0.04311306299790745,-25.419890894214923,10.003440083558985,-7.4314075
517,1,"(615.0,67.0),(646.0,65.0),(647.0,97.0),(616.0,100.0)",0.03219113881630418,8.938910598104233,21.094813448904375,-3.6913857
518,1,"(610.0,49.0),(643.0,46.0),(643.0,78.0),(612.0,81.0)",0.030178583249150254,8.705794176576424,22.382136231781786,-5.1944284
519,1,"(605.0,67.0),(637.0,64.0),(637.0,97.0),(606.0,99.0)",0.03111357087166637,8.37018164297443,21.12943999633169,-5.3558245
520,1,"(601.0,66.0),(633.0,63.0),(634.0,96.0),(602.0,99.0)",0.03111357087166637,8.150990351594821,21.181349500266236,-5.3558245
521,1,"(598.0,67.0),(631.0,64.0),(632.0,98.0),(599.0,100.0)",0.030178583249150254,8.004728857292855,21.094813448904375,-5.1944284
522,1,"(595.0,68.0),(628.0,65.0),(629.0,98.0),(596.0,101.0)",0.030178583249150254,7.829076510059608,21.04284334551001,-5.1944284
523,1,"(530.0,72.0),(563.0,70.0),(564.0,103.0),(531.0,105.0)",0.0302475300362021,3.9922943520037535,20.730262180236654,-3.468229
524,1,"(457.0,73.0),(490.0,72.0),(491.0,105.0),(459.0,108.0)",0.030289126526637535,-0.34317374228274466,20.59092052807438,-1.7357045
525,1,"(369.0,77.0),(403.0,76.0),(405.0,110.0),(371.0,111.0)",0.029399052345305186,-5.533262290807535,20.311472907281257,-1.6846842
526,1,"(369.0,77.0),(403.0,76.0),(405.0,110.0),(371.0,111.0)",0.029399052345305186,-5.533262290807535,20.311472907281257,-1.6846842
527,1,"(264.0,80.0),(299.0,78.0),(304.0,113.0),(268.0,115.0)",0.028524896662211464,-11.553620834920334,20.101222236122158,-3.2704878
528,1,"(200.0,81.0),(237.0,79.0),(241.0,115.0),(205.0,117.0)",0.0269876279252108,-15.112356477609195,19.995884349411845,-3.0940578
530,1,"(40.0,81.0),(81.0,80.0),(87.0,118.0),(46.0,119.0)",0.02438299336812047,-23.453811885091216,19.890405330423548,-1.3971809
550,2,"(415.0,125.0),(431.0,125.0),(431.0,142.0),(415.0,142.0)",0.0625,-3.397947624637999,17.462706482464288,0.0
554,2,"(406.0,126.0),(422.0,125.0),(423.0,142.0),(407.0,143.0)",0.06237828638654055,-3.90319404893265,17.426493567751802,-3.5763342
556,2,"(404.0,125.0),(420.0,125.0),(420.0,142.0),(404.0,141.0)",0.0625,-4.051683837828445,17.480807543144113,0.0
558,2,"(402.0,125.0),(418.0,124.0),(419.0,141.0),(404.0,142.0)",0.06237828638654055,-4.125908418344889,17.498905002652588,-3.5763342
559,2,"(402.0,124.0),(418.0,124.0),(418.0,141.0),(402.0,141.0)",0.0625,-4.170436524842112,17.53508910801761,0.0
560,2,"(401.0,124.0),(417.0,125.0),(417.0,141.0),(401.0,141.0)",0.06237828638654055,-4.229799474917177,17.516998858454272,3.5763342
561,2,"(400.0,124.0),(416.0,124.0),(416.0,141.0),(400.0,141.0)",0.0625,-4.289153328819018,17.53508910801761,0.0
563,2,"(397.0,124.0),(413.0,123.0),(414.0,140.0),(399.0,141.0)",0.06237828638654055,-4.422665593552914,17.571258778322424,-3.5763342
575,2,"(390.0,128.0),(406.0,127.0),(407.0,144.0),(392.0,145.0)",0.06237828638654055,-4.837723036596135,17.281498371816642,-3.5763342
576,2,"(387.0,135.0),(403.0,133.0),(405.0,150.0),(388.0,151.0)",0.06201736715287282,-5.015451669098925,16.82692060770301,-7.125016
577,2,"(385.0,135.0),(402.0,133.0),(403.0,150.0),(387.0,151.0)",0.05842062363186699,-5.1042799266950984,16.82692060770301,-6.7098365
578,2,"(383.0,134.0),(399.0,133.0),(401.0,150.0),(384.0,151.0)",0.06237828638654055,-5.252272160899733,16.84514608188833,-3.5763342
579,2,"(381.0,135.0),(397.0,133.0),(399.0,151.0),(382.0,152.0)",0.06201736715287282,-5.370615463413688,16.79045914007881,-7.125016
580,2,"(379.0,135.0),(396.0,134.0),(397.0,152.0),(381.0,153.0)",0.05872202141885194,-5.459342845148635,16.73574068075066,-3.3664606
583,2,"(370.0,134.0),(388.0,133.0),(389.0,151.0),(371.0,152.0)",0.0554700215918007,-5.976382693036288,16.808691626206862,-3.17983
586,2,"(360.0,137.0),(379.0,136.0),(380.0,155.0),(362.0,156.0)",0.05255883054677272,-6.521905800670152,16.553119124865997,-3.0127873
587,2,"(357.0,138.0),(376.0,137.0),(377.0,156.0),(359.0,157.0)",0.05255883054677272,-6.698582310701988,16.479973281846057,-3.0127873
588,2,"(354.0,139.0),(373.0,138.0),(374.0,157.0),(356.0,158.0)",0.05255883054677272,-6.8751309431343905,16.406772146902625,-3.0127873
589,2,"(352.0,140.0),(370.0,139.0),(372.0,158.0),(353.0,159.0)",0.0554700215918007,-7.022154802860673,16.333515896555703,-3.17983
591,2,"(352.0,140.0),(370.0,139.0),(372.0,159.0),(354.0,160.0)",0.0554700215918007,-7.007456566168176,16.296867158538245,-3.17983
593,2,"(357.0,139.0),(376.0,138.0),(378.0,157.0),(359.0,159.0)",0.05255883054677272,-6.683864108034118,16.388463244467975,-3.0127873
594,2,"(357.0,139.0),(376.0,138.0),(378.0,157.0),(359.0,159.0)",0.05255883054677272,-6.683864108034118,16.388463244467975,-3.0127873
595,2,"(361.0,140.0),(381.0,138.0),(382.0,158.0),(363.0,159.0)",0.0497518613011999,-6.433520598646419,16.35183511652097,-5.7105927
596,2,"(363.0,139.0),(382.0,137.0),(384.0,157.0),(365.0,158.0)",0.05234239317734284,-6.330365681949805,16.425077604619744,-6.009006
597,2,"(365.0,137.0),(383.0,136.0),(385.0,157.0),(366.0,157.0)",0.0554700215918007,-6.256658322485701,16.498264933092486,-3.17983
600,2,"(360.0,135.0),(379.0,133.0),(381.0,153.0),(361.0,154.0)",0.05234239317734284,-6.521905800670152,16.717494202961742,-6.009006
601,2,"(357.0,131.0),(377.0,130.0),(379.0,149.0),(359.0,151.0)",0.04993761703057446,-6.654425046006596,16.972625972264627,-2.862405
602,2,"(353.0,137.0),(373.0,135.0),(375.0,155.0),(354.0,156.0)",0.0497518613011999,-6.904543057049278,16.57139692566601,-5.7105927
603,2,"(352.0,138.0),(372.0,136.0),(374.0,156.0),(353.0,157.0)",0.0497518613011999,-6.963356301528957,16.498264933092486,-5.7105927
604,2,"(350.0,141.0),(370.0,140.0),(371.0,160.0),(351.0,161.0)",0.04993761703057446,-7.095632016834461,16.22352856821922,-2.862405
605,2,"(345.0,140.0),(365.0,139.0),(367.0,159.0),(346.0,160.0)",0.04993761703057446,-7.3746295953894725,16.296867158538245,-2.862405
609,2,"(323.0,136.0),(343.0,135.0),(345.0,158.0),(324.0,159.0)",0.04993761703057446,-8.662052253225585,16.479973281846057,-2.862405
610,2,"(315.0,138.0),(336.0,136.0),(338.0,159.0),(318.0,160.0)",0.04740454835487624,-9.069908089325985,16.388463244467975,-5.4403315
611,2,"(310.0,139.0),(332.0,138.0),(334.0,160.0),(312.0,162.0)",0.04540766283757187,-9.346143023867745,16.27853764605625,-2.6025622
612,2,"(305.0,141.0),(328.0,140.0),(329.0,163.0),(307.0,163.0)",0.04343722493822709,-9.621940276703022,16.131778471998896,-2.4895527
613,2,"(304.0,141.0),(326.0,140.0),(328.0,163.0),(306.0,164.0)",0.04540766283757187,-9.69444428519418,16.11341823308929,-2.6025622
615,2,"(306.0,141.0),(328.0,139.0),(331.0,162.0),(309.0,164.0)",0.04526787487372538,-9.549405146225363,16.150135308111658,-5.1944284
616,2,"(310.0,140.0),(332.0,139.0),(335.0,161.0),(311.0,163.0)",0.04540766283757187,-9.346143023867745,16.205185371471757,-2.6025622
619,2,"(315.0,131.0),(338.0,130.0),(340.0,153.0),(317.0,155.0)",0.04343722493822709,-9.026252813516228,16.82692060770301,-2.4895527
620,2,"(314.0,128.0),(336.0,126.0),(339.0,150.0),(315.0,151.0)",0.04526787487372538,-9.113552748073388,17.08175686914232,-5.1944284
621,2,"(312.0,129.0),(335.0,127.0),(338.0,151.0),(314.0,152.0)",0.043314809625278256,-9.186270125547804,17.009017080460673,-4.9697404
622,2,"(308.0,138.0),(332.0,136.0),(334.0,161.0),(311.0,162.0)",0.04152274018025701,-9.389719358378352,16.31519324296707,-4.7636414
623,2,"(305.0,148.0),(329.0,146.0),(331.0,170.0),(308.0,172.0)",0.04152274018025701,-9.563914651882875,15.597961584659979,-4.7636414
625,2,"(295.0,152.0),(319.0,149.0),(322.0,175.0),(297.0,176.0)",0.041344911435248544,-10.143261606189503,15.302242468321209,-7.125016
627,2,"(284.0,155.0),(309.0,152.0),(312.0,177.0),(287.0,180.0)",0.03971507211257128,-10.734923883650753,15.079902798152448,-6.842773
628,2,"(276.0,157.0),(302.0,154.0),(305.0,180.0),(279.0,183.0)",0.038208036333081424,-11.166391889682092,14.894263599880826,-6.5819445
629,2,"(271.0,158.0),(297.0,156.0),(300.0,183.0),(274.0,185.0)",0.03834825045908507,-11.45332936030584,14.74552133175328,-4.398705
630,2,"(267.0,162.0),(293.0,160.0),(296.0,187.0),(270.0,189.0)",0.03834825045908507,-11.682461551612105,14.447427780267702,-4.398705
631,2,"(265.0,165.0),(291.0,163.0),(295.0,190.0),(267.0,192.0)",0.03834825045908507,-11.796886178441092,14.22333106263964,-4.398705
632,2,"(266.0,160.0),(292.0,158.0),(296.0,185.0),(269.0,188.0)",0.03834825045908507,-11.725381912895568,14.577943067916015,-4.398705
633,2,"(267.0,160.0),(294.0,158.0),(298.0,185.0),(271.0,188.0)",0.036935842811319466,-11.625213721315248,14.577943067916015,-4.236395
634,2,"(270.0,159.0),(297.0,157.0),(300.0,185.0),(273.0,187.0)",0.036935842811319466,-11.481991354748095,14.63383097156616,-4.236395
635,2,"(270.0,160.0),(297.0,157.0),(301.0,186.0),(273.0,187.0)",0.0368105094408866,-11.46766108469774,14.596575525494172,-6.3401914
636,2,"(271.0,159.0),(298.0,157.0),(302.0,185.0),(275.0,188.0)",0.036935842811319466,-11.395987950784047,14.615204827756374,-4.236395
637,2,"(273.0,160.0),(300.0,157.0),(304.0,186.0),(276.0,188.0)",0.0368105094408866,-11.2955848558714,14.577943067916015,-6.3401914
638,2,"(279.0,157.0),(307.0,155.0),(310.0,184.0),(283.0,186.0)",0.035623526198295695,-10.922047610318014,14.74552133175328,-4.0856166
640,2,"(289.0,154.0),(316.0,153.0),(319.0,182.0),(292.0,184.0)",0.03701165975150016,-10.388857815469612,14.912841993072583,-2.1210964
641,2,"(290.0,128.0),(318.0,126.0),(321.0,155.0),(293.0,157.0)",0.035623526198295695,-10.302220390322868,16.881586497630085,-4.0856166
642,2,"(289.0,112.0),(318.0,109.0),(321.0,139.0),(292.0,141.0)",0.03429971598557089,-10.33110484433969,18.058126392059137,-5.906141
643,2,"(288.0,105.0),(316.0,103.0),(320.0,134.0),(290.0,135.0)",0.035623526198295695,-10.41772630618514,18.488646819864563,-4.0856166
644,2,"(283.0,104.0),(312.0,101.0),(316.0,132.0),(286.0,134.0)",0.03429971598557089,-10.662891247395166,18.59594184774694,-5.906141
645,2,"(282.0,103.0),(311.0,101.0),(315.0,131.0),(285.0,134.0)",0.034401045584758,-10.720520095576068,18.631676873456765,-3.9451861
646,2,"(273.0,123.0),(303.0,120.0),(307.0,151.0),(277.0,154.0)",0.033167905435839924,-11.195111426299977,17.20891493904719,-5.7105927
647,2,"(261.0,128.0),(291.0,126.0),(295.0,159.0),(265.0,160.0)",0.033259504804563744,-11.88264210311994,16.75398366466211,-3.8140748
648,2,"(246.0,137.0),(278.0,134.0),(282.0,167.0),(250.0,169.0)",0.03111357087166637,-12.68038349181982,16.131778471998896,-5.3558245
649,2,"(233.0,147.0),(265.0,144.0),(269.0,178.0),(236.0,180.0)",0.03111357087166637,-13.43081818725403,15.357753971960776,-5.3558245
650,2,"(221.0,150.0),(255.0,147.0),(259.0,181.0),(225.0,184.0)",0.02929793761939057,-14.036243467926479,15.116991907670593,-5.042451
651,2,"(210.0,155.0),(244.0,152.0),(248.0,187.0),(214.0,190.0)",0.02929793761939057,-14.65245395379081,14.708303899682749,-5.042451
652,2,"(196.0,163.0),(230.0,160.0),(235.0,197.0),(200.0,199.0)",0.02929793761939057,-15.417858110792142,14.054966048589415,-5.042451
653,2,"(184.0,173.0),(220.0,170.0),(225.0,207.0),(189.0,210.0)",0.02768182751762295,-16.0123762205496,13.28486648490219,-4.7636414
654,2,"(183.0,174.0),(218.0,171.0),(223.0,208.0),(187.0,211.0)",0.028467045721956116,-16.108827642005913,13.209467699538123,-4.899092
655,2,"(180.0,178.0),(217.0,176.0),(221.0,213.0),(185.0,215.0)",0.0269876279252108,-16.21894308925404,12.869599558995555,-3.0940578
656,2,"(182.0,178.0),(219.0,175.0),(224.0,213.0),(187.0,215.0)",0.026938623337530845,-16.095054594208328,12.888505542391194,-4.635463
657,2,"(182.0,178.0),(219.0,175.0),(224.0,213.0),(187.0,215.0)",0.026938623337530845,-16.095054594208328,12.888505542391194,-4.635463
658,2,"(185.0,175.0),(222.0,173.0),(227.0,211.0),(189.0,214.0)",0.0269876279252108,-15.943425213040538,13.03965035595267,-3.0940578
